index,UID,Date,GroupDayType,Sleep onset,Sleep offset,Sleep duration,Sleep onset MSLM,Sleep offset MSLM,Activity
570,winter0103,2018-02-14,winterWeekday,2018-02-15 00:05:00,2018-02-15 07:08:00,7.05,1445.0,428.0,17749.969203695557
578,winter0103,2018-02-15,winterWeekday,2018-02-16 02:04:30,2018-02-16 07:21:30,5.283333333333333,1564.5,441.5,15980.979800325053
575,winter0103,2018-02-16,winterWeekday,2018-02-17 01:18:15,2018-02-17 08:17:45,6.991666666666666,1518.25,497.75,10620.587412587412
568,winter0103,2018-02-17,winterWeekend/Holiday,2018-02-18 02:10:15,2018-02-18 09:59:30,7.820833333333334,1570.25,599.5,12100.284106137766
566,winter0103,2018-02-18,winterWeekend/Holiday,2018-02-19 01:32:15,2018-02-19 06:59:30,5.454166666666667,1532.25,419.5,18016.450216450216
580,winter0103,2018-02-19,winterWeekend/Holiday,2018-02-20 00:19:00,2018-02-20 07:11:45,6.879166666666666,1459.0,431.75,13131.518026565465
571,winter0103,2018-02-20,winterWeekday,2018-02-21 00:45:45,2018-02-21 06:59:15,6.225,1485.75,419.25,11816.085978505373
565,winter0103,2018-02-21,winterWeekday,2018-02-21 23:39:30,2018-02-22 06:30:45,6.854166666666667,1419.5,390.75,0.0
569,winter0103,2018-02-22,winterWeekday,2018-02-22 00:00:00,2018-02-22 00:00:00,0.0,0.0,0.0,0.0
583,winter0117,2018-02-08,winterWeekday,2018-02-09 00:03:15,2018-02-09 08:37:00,8.5625,1443.25,517.0,21051.71043617264
589,winter0117,2018-02-09,winterWeekday,2018-02-10 02:51:45,2018-02-10 09:28:15,6.608333333333333,1611.75,568.25,43001.36363636363
588,winter0117,2018-02-10,winterWeekend/Holiday,2018-02-11 00:52:15,2018-02-11 08:24:00,7.529166666666667,1492.25,504.0,24889.27110644992
591,winter0117,2018-02-11,winterWeekend/Holiday,2018-02-12 00:17:30,2018-02-12 09:36:30,9.316666666666666,1457.5,576.5,19150.140845070422
592,winter0117,2018-02-12,winterWeekday,2018-02-12 23:48:30,2018-02-13 08:51:00,9.041666666666666,1428.5,531.0,19896.394538868764
594,winter0117,2018-02-13,winterWeekday,2018-02-13 23:48:15,2018-02-14 07:21:30,7.554166666666666,1428.25,441.5,28771.86007237636
586,winter0117,2018-02-14,winterWeekday,2018-02-15 00:37:45,2018-02-15 09:28:45,8.85,1477.75,568.75,19272.444325194527
593,winter0117,2018-02-15,winterWeekday,2018-02-16 01:00:30,2018-02-16 10:44:15,9.729166666666666,1500.5,644.25,13625.74524158126
590,winter0117,2018-02-16,winterWeekday,2018-02-17 00:58:00,2018-02-17 09:11:00,8.216666666666667,1498.0,551.0,35267.81538461539
584,winter0117,2018-02-17,winterWeekend/Holiday,2018-02-18 01:26:00,2018-02-18 08:14:15,6.804166666666666,1526.0,494.25,22461.44899904671
582,winter0117,2018-02-18,winterWeekend/Holiday,2018-02-19 01:43:15,2018-02-19 09:31:45,7.808333333333334,1543.25,571.75,20359.57219251337
595,winter0117,2018-02-19,winterWeekend/Holiday,2018-02-19 23:33:15,2018-02-20 09:28:30,9.920833333333333,1413.25,568.5,16554.98746867168
587,winter0117,2018-02-20,winterWeekday,2018-02-21 00:26:15,2018-02-21 09:01:30,8.5875,1466.25,541.5,21827.201917315757
581,winter0117,2018-02-21,winterWeekday,2018-02-21 22:56:00,2018-02-22 07:22:00,8.433333333333334,1376.0,442.0,0.0
585,winter0117,2018-02-22,winterWeekday,2018-02-22 00:00:00,2018-02-22 00:00:00,0.0,0.0,0.0,0.0
611,winter0027,2018-01-08,winterWeekday,2018-01-08 18:00:00,2018-01-09 12:54:45,18.9125,1080.0,774.75,16516.597307221542
609,winter0027,2018-01-09,winterWeekday,2018-01-10 02:31:45,2018-01-10 10:49:30,8.295833333333333,1591.75,649.5,11609.661623108665
603,winter0027,2018-01-10,winterWeekday,2018-01-11 01:58:15,2018-01-11 07:44:15,5.766666666666667,1558.25,464.25,11440.046865846514
597,winter0027,2018-01-11,winterWeekday,2018-01-12 05:04:30,2018-01-12 08:59:30,3.9166666666666665,1744.5,539.5,18738.387096774193
608,winter0027,2018-01-12,winterWeekday,2018-01-13 02:33:30,2018-01-13 13:08:45,10.5875,1593.5,788.75,24712.727272727276
596,winter0027,2018-01-13,winterWeekend/Holiday,2018-01-14 03:43:15,2018-01-14 13:58:15,10.25,1663.25,838.25,13776.658595641646
598,winter0027,2018-01-14,winterWeekend/Holiday,2018-01-15 05:27:30,2018-01-15 10:05:15,4.629166666666666,1767.5,605.25,19804.847229414812
610,winter0027,2018-01-15,winterWeekend/Holiday,2018-01-16 02:10:45,2018-01-16 10:19:45,8.15,1570.75,619.75,12042.65435660704
599,winter0027,2018-01-16,winterWeekday,2018-01-17 00:46:15,2018-01-17 08:05:30,7.320833333333334,1486.25,485.5,15161.049562682218
604,winter0027,2018-01-17,winterWeekday,2018-01-18 01:14:30,2018-01-18 09:30:15,8.2625,1514.5,570.25,12991.438886023721
600,winter0027,2018-01-18,winterWeekday,2018-01-19 01:39:45,2018-01-19 08:14:00,6.570833333333334,1539.75,494.0,17041.11751662971
601,winter0027,2018-01-19,winterWeekday,2018-01-20 03:01:30,2018-01-20 14:42:15,11.679166666666667,1621.5,882.25,22920.952021156027
605,winter0027,2018-01-20,winterWeekend/Holiday,2018-01-21 01:44:00,2018-01-21 11:06:45,9.379166666666666,1544.0,666.75,11345.512744516895
602,winter0027,2018-01-21,winterWeekend/Holiday,2018-01-22 01:10:15,2018-01-22 08:00:45,6.841666666666667,1510.25,480.75,16717.810650887575
607,winter0027,2018-01-22,winterWeekday,2018-01-23 00:54:45,2018-01-23 07:43:45,6.816666666666666,1494.75,463.75,0.0
606,winter0027,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,0.0
627,winter0032,2018-01-08,winterWeekday,2018-01-08 18:00:00,2018-01-09 12:55:00,18.916666666666668,1080.0,775.0,15020.686352753391
625,winter0032,2018-01-09,winterWeekday,2018-01-09 23:21:30,2018-01-10 06:29:45,7.1375,1401.5,389.75,8672.166706133079
619,winter0032,2018-01-10,winterWeekday,2018-01-11 00:05:30,2018-01-11 09:35:30,9.5,1445.5,575.5,13994.902734705385
613,winter0032,2018-01-11,winterWeekday,2018-01-12 00:22:15,2018-01-12 06:14:00,5.8625,1462.25,374.0,12667.421052631578
624,winter0032,2018-01-12,winterWeekday,2018-01-13 01:14:00,2018-01-13 05:49:00,4.583333333333333,1514.0,349.0,16964.34721242061
612,winter0032,2018-01-13,winterWeekend/Holiday,2018-01-13 23:31:45,2018-01-14 11:28:30,11.945833333333333,1411.75,688.5,15290.198891424845
614,winter0032,2018-01-14,winterWeekend/Holiday,2018-01-15 00:15:15,2018-01-15 08:29:00,8.229166666666666,1455.25,509.0,15206.2129703763
626,winter0032,2018-01-15,winterWeekend/Holiday,2018-01-16 00:05:45,2018-01-16 08:00:00,7.904166666666667,1445.75,480.0,11753.251318101931
615,winter0032,2018-01-16,winterWeekday,2018-01-17 00:35:45,2018-01-17 06:42:45,6.116666666666666,1475.75,402.75,11728.347908295911
620,winter0032,2018-01-17,winterWeekday,2018-01-18 00:20:30,2018-01-18 07:03:15,6.7125,1460.5,423.25,14027.898866608544
616,winter0032,2018-01-18,winterWeekday,2018-01-18 21:23:30,2018-01-19 04:09:00,6.758333333333334,1283.5,249.0,11627.315392895585
617,winter0032,2018-01-19,winterWeekday,2018-01-19 23:30:15,2018-01-20 10:08:45,10.641666666666667,1410.25,608.75,14342.158808933002
621,winter0032,2018-01-20,winterWeekend/Holiday,2018-01-20 23:34:45,2018-01-21 08:11:30,8.6125,1414.75,491.5,15707.708894878706
618,winter0032,2018-01-21,winterWeekend/Holiday,2018-01-21 23:39:00,2018-01-22 07:54:00,8.25,1419.0,474.0,12676.077669902912
623,winter0032,2018-01-22,winterWeekday,2018-01-23 01:04:00,2018-01-23 07:56:15,6.870833333333334,1504.0,476.25,0.0
622,winter0032,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,0.0
643,winter0013,2018-01-08,winterWeekday,2018-01-08 00:00:00,2018-01-08 00:00:00,0.0,0.0,0.0,4100.221158607031
641,winter0013,2018-01-09,winterWeekday,2018-01-10 02:29:30,2018-01-10 10:08:45,7.654166666666667,1589.5,608.75,12794.246861924687
635,winter0013,2018-01-10,winterWeekday,2018-01-11 02:04:45,2018-01-11 10:30:15,8.425,1564.75,630.25,9167.640217110364
629,winter0013,2018-01-11,winterWeekday,2018-01-12 02:37:30,2018-01-12 07:59:30,5.366666666666666,1597.5,479.5,19077.465194431108
640,winter0013,2018-01-12,winterWeekday,2018-01-13 01:21:00,2018-01-13 07:44:30,6.391666666666667,1521.0,464.5,14336.06512890095
628,winter0013,2018-01-13,winterWeekend/Holiday,2018-01-14 02:10:00,2018-01-14 09:15:00,7.083333333333333,1570.0,555.0,22869.31711880262
630,winter0013,2018-01-14,winterWeekend/Holiday,2018-01-15 03:04:00,2018-01-15 12:15:00,9.183333333333334,1624.0,735.0,6890.167658193618
642,winter0013,2018-01-15,winterWeekend/Holiday,2018-01-16 03:39:30,2018-01-16 07:44:15,4.079166666666667,1659.5,464.25,15462.729463307778
631,winter0013,2018-01-16,winterWeekday,2018-01-17 02:45:30,2018-01-17 09:19:15,6.5625,1605.5,559.25,18778.370246552444
636,winter0013,2018-01-17,winterWeekday,2018-01-17 19:17:30,2018-01-18 07:35:45,12.304166666666667,1157.5,455.75,16169.281018027572
632,winter0013,2018-01-18,winterWeekday,2018-01-19 03:14:30,2018-01-19 07:25:30,4.183333333333334,1634.5,445.5,17948.555078683832
633,winter0013,2018-01-19,winterWeekday,2018-01-20 00:54:00,2018-01-20 05:54:15,5.004166666666666,1494.0,354.25,13816.536741214057
637,winter0013,2018-01-20,winterWeekend/Holiday,2018-01-21 01:28:00,2018-01-21 07:59:15,6.520833333333333,1528.0,479.25,22314.70411233701
634,winter0013,2018-01-21,winterWeekend/Holiday,2018-01-22 00:36:15,2018-01-22 07:59:15,7.383333333333334,1476.25,479.25,15948.049192187125
639,winter0013,2018-01-22,winterWeekday,2018-01-23 01:16:00,2018-01-23 06:59:00,5.716666666666667,1516.0,419.0,0.0
638,winter0013,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,0.0
659,winter0008,2018-01-08,winterWeekday,2018-01-08 00:00:00,2018-01-08 00:00:00,0.0,0.0,0.0,4712.3707418295
657,winter0008,2018-01-09,winterWeekday,2018-01-10 00:11:30,2018-01-10 04:59:00,4.791666666666667,1451.5,299.0,16826.410256410258
651,winter0008,2018-01-10,winterWeekday,2018-01-11 00:29:00,2018-01-11 06:52:15,6.3875,1469.0,412.25,15950.297619047618
645,winter0008,2018-01-11,winterWeekday,2018-01-11 23:40:15,2018-01-12 04:59:00,5.3125,1420.25,299.0,20163.54261954262
656,winter0008,2018-01-12,winterWeekday,2018-01-13 01:01:30,2018-01-13 09:12:30,8.183333333333334,1501.5,552.5,30265.311542390195
644,winter0008,2018-01-13,winterWeekend/Holiday,2018-01-14 01:31:30,2018-01-14 08:38:00,7.108333333333333,1531.5,518.0,27990.81001472754
646,winter0008,2018-01-14,winterWeekend/Holiday,2018-01-15 01:36:30,2018-01-15 07:55:15,6.3125,1536.5,475.25,11136.965944272446
658,winter0008,2018-01-15,winterWeekend/Holiday,2018-01-16 00:04:15,2018-01-16 07:14:15,7.166666666666667,1444.25,434.25,19057.97559224695
647,winter0008,2018-01-16,winterWeekday,2018-01-17 00:39:00,2018-01-17 04:59:00,4.333333333333333,1479.0,299.0,17696.305617977527
652,winter0008,2018-01-17,winterWeekday,2018-01-17 23:31:30,2018-01-18 07:28:00,7.941666666666666,1411.5,448.0,16643.62019356526
648,winter0008,2018-01-18,winterWeekday,2018-01-18 23:23:45,2018-01-19 05:12:45,5.816666666666666,1403.75,312.75,16190.692750287686
649,winter0008,2018-01-19,winterWeekday,2018-01-19 23:19:00,2018-01-20 08:44:30,9.425,1399.0,524.5,13933.063457330416
653,winter0008,2018-01-20,winterWeekend/Holiday,2018-01-20 23:58:30,2018-01-21 09:38:30,9.666666666666666,1438.5,578.5,11652.05807002562
650,winter0008,2018-01-21,winterWeekend/Holiday,2018-01-22 00:16:45,2018-01-22 06:57:45,6.683333333333334,1456.75,417.75,18730.249110320285
655,winter0008,2018-01-22,winterWeekday,2018-01-23 00:31:30,2018-01-23 07:04:00,6.541666666666667,1471.5,424.0,0.0
654,winter0008,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,0.0
675,winter0022,2018-01-08,winterWeekday,2018-01-08 18:00:00,2018-01-09 09:25:30,15.425,1080.0,565.5,10081.0076095513
673,winter0022,2018-01-09,winterWeekday,2018-01-10 01:18:15,2018-01-10 08:18:00,6.995833333333334,1518.25,498.0,11317.163055872292
667,winter0022,2018-01-10,winterWeekday,2018-01-11 02:34:15,2018-01-11 09:13:30,6.654166666666667,1594.25,553.5,10282.578448066164
661,winter0022,2018-01-11,winterWeekday,2018-01-12 02:21:15,2018-01-12 10:56:30,8.5875,1581.25,656.5,16750.75968992248
672,winter0022,2018-01-12,winterWeekday,2018-01-13 03:04:00,2018-01-13 07:44:15,4.670833333333333,1624.0,464.25,16324.147395171538
660,winter0022,2018-01-13,winterWeekend/Holiday,2018-01-14 00:08:00,2018-01-14 08:42:15,8.570833333333333,1448.0,522.25,16513.18192684676
662,winter0022,2018-01-14,winterWeekend/Holiday,2018-01-15 02:08:00,2018-01-15 09:20:00,7.2,1568.0,560.0,10206.043613707165
674,winter0022,2018-01-15,winterWeekend/Holiday,2018-01-16 01:23:00,2018-01-16 07:57:30,6.575,1523.0,477.5,9538.550724637682
663,winter0022,2018-01-16,winterWeekday,2018-01-17 01:12:30,2018-01-17 10:13:15,9.0125,1512.5,613.25,9390.008467400508
668,winter0022,2018-01-17,winterWeekday,2018-01-18 00:59:00,2018-01-18 08:46:15,7.7875,1499.0,526.25,13765.565217391304
664,winter0022,2018-01-18,winterWeekday,2018-01-19 01:03:45,2018-01-19 07:00:00,5.9375,1503.75,420.0,14729.959910913141
665,winter0022,2018-01-19,winterWeekday,2018-01-20 01:42:30,2018-01-20 07:20:30,5.633333333333334,1542.5,440.5,16406.395614435816
669,winter0022,2018-01-20,winterWeekend/Holiday,2018-01-21 01:35:00,2018-01-21 08:14:45,6.6625,1535.0,494.75,8002.789317507418
666,winter0022,2018-01-21,winterWeekend/Holiday,2018-01-22 01:05:45,2018-01-22 07:59:30,6.895833333333333,1505.75,479.5,17027.01460378262
671,winter0022,2018-01-22,winterWeekday,2018-01-23 01:23:45,2018-01-23 08:08:45,6.75,1523.75,488.75,0.0
670,winter0022,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,0.0
691,winter0017,2018-01-08,winterWeekday,2018-01-08 18:00:00,2018-01-09 09:25:30,15.425,1080.0,565.5,6574.042296072508
689,winter0017,2018-01-09,winterWeekday,2018-01-09 23:13:00,2018-01-10 09:14:45,10.029166666666667,1393.0,554.75,10377.333333333334
683,winter0017,2018-01-10,winterWeekday,2018-01-11 00:14:45,2018-01-11 10:15:15,10.008333333333333,1454.75,615.25,20885.148741418765
677,winter0017,2018-01-11,winterWeekday,2018-01-12 00:49:15,2018-01-12 07:56:45,7.125,1489.25,476.75,18509.50584865123
688,winter0017,2018-01-12,winterWeekday,2018-01-13 01:24:00,2018-01-13 12:00:15,10.604166666666666,1524.0,720.25,27297.549271636675
676,winter0017,2018-01-13,winterWeekend/Holiday,2018-01-14 02:35:30,2018-01-14 10:26:15,7.845833333333333,1595.5,626.25,12587.915078933043
678,winter0017,2018-01-14,winterWeekend/Holiday,2018-01-15 01:44:45,2018-01-15 10:03:00,8.304166666666667,1544.75,603.0,13039.54167860212
690,winter0017,2018-01-15,winterWeekend/Holiday,2018-01-16 00:35:45,2018-01-16 06:57:30,6.3625,1475.75,417.5,11658.52813852814
679,winter0017,2018-01-16,winterWeekday,2018-01-17 00:17:00,2018-01-17 09:14:15,8.954166666666667,1457.0,554.25,13922.41084881969
684,winter0017,2018-01-17,winterWeekday,2018-01-18 01:49:45,2018-01-18 09:42:00,7.870833333333334,1549.75,582.0,9822.660623833644
680,winter0017,2018-01-18,winterWeekday,2018-01-19 01:19:45,2018-01-19 08:34:30,7.245833333333334,1519.75,514.5,17079.703546850185
681,winter0017,2018-01-19,winterWeekday,2018-01-20 00:19:00,2018-01-20 09:18:00,8.983333333333333,1459.0,558.0,10157.00325732899
685,winter0017,2018-01-20,winterWeekend/Holiday,2018-01-21 00:39:00,2018-01-21 10:44:45,10.095833333333333,1479.0,644.75,9118.169551188032
682,winter0017,2018-01-21,winterWeekend/Holiday,2018-01-22 00:57:00,2018-01-22 09:15:30,8.308333333333334,1497.0,555.5,12522.3113964687
687,winter0017,2018-01-22,winterWeekday,2018-01-23 00:50:00,2018-01-23 07:09:15,6.320833333333334,1490.0,429.25,0.0
686,winter0017,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,0.0
694,winter0115,2018-02-08,winterWeekday,2018-02-08 22:06:45,2018-02-09 01:49:15,3.7083333333333335,1326.75,109.25,8818.657946370176
700,winter0115,2018-02-09,winterWeekday,2018-02-10 09:40:30,2018-02-10 17:39:15,7.979166666666667,2020.5,1059.25,10299.252795200437
699,winter0115,2018-02-10,winterWeekend/Holiday,2018-02-11 08:56:00,2018-02-11 18:00:45,9.079166666666667,1976.0,1080.75,11408.241927216812
702,winter0115,2018-02-11,winterWeekend/Holiday,2018-02-12 10:16:15,2018-02-12 14:30:30,4.2375,2056.25,870.5,14474.76696647588
703,winter0115,2018-02-12,winterWeekday,2018-02-13 00:42:00,2018-02-13 04:23:00,3.683333333333333,1482.0,263.0,5648.129032258064
705,winter0115,2018-02-13,winterWeekday,2018-02-14 11:23:00,2018-02-14 18:00:45,6.629166666666666,2123.0,1080.75,9861.039848197344
697,winter0115,2018-02-14,winterWeekday,2018-02-15 04:59:30,2018-02-15 12:04:45,7.0875,1739.5,724.75,14248.38228846997
704,winter0115,2018-02-15,winterWeekday,2018-02-16 07:05:15,2018-02-16 13:15:15,6.166666666666667,1865.25,795.25,14891.468890314303
701,winter0115,2018-02-16,winterWeekday,2018-02-17 02:14:45,2018-02-17 06:32:15,4.291666666666667,1574.75,392.25,12041.120186697783
695,winter0115,2018-02-17,winterWeekend/Holiday,2018-02-18 03:57:45,2018-02-18 10:02:00,6.070833333333334,1677.75,602.0,12840.845070422536
693,winter0115,2018-02-18,winterWeekend/Holiday,2018-02-19 02:36:00,2018-02-19 18:00:45,15.4125,1596.0,1080.75,0.0
706,winter0115,2018-02-19,winterWeekend/Holiday,2018-02-19 18:00:00,2018-02-19 22:27:15,4.454166666666667,1080.0,0.0,12916.251074806534
698,winter0115,2018-02-20,winterWeekday,2018-02-20 22:41:00,2018-02-21 06:31:15,7.8375,1361.0,391.25,8932.269794721407
692,winter0115,2018-02-21,winterWeekday,2018-02-22 03:50:00,2018-02-22 10:58:15,7.1375,1670.0,658.25,0.0
696,winter0115,2018-02-22,winterWeekday,2018-02-22 00:00:00,2018-02-22 00:00:00,0.0,0.0,0.0,0.0
715,winter0055,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,4646.863535411697
707,winter0055,2018-01-24,winterWeekday,2018-01-25 02:39:15,2018-01-25 07:42:00,5.045833333333333,1599.25,462.0,19104.133811230586
712,winter0055,2018-01-25,winterWeekday,2018-01-26 04:37:30,2018-01-26 09:31:30,4.9,1717.5,571.5,22545.947955390333
708,winter0055,2018-01-26,winterWeekday,2018-01-27 03:27:30,2018-01-27 09:49:00,6.358333333333333,1647.5,589.0,14506.358381502889
714,winter0055,2018-01-27,winterWeekend/Holiday,2018-01-28 03:07:00,2018-01-28 09:26:00,6.316666666666666,1627.0,566.0,15256.08362369338
713,winter0055,2018-01-28,winterWeekend/Holiday,2018-01-29 03:22:15,2018-01-29 09:46:15,6.4,1642.25,586.25,18081.641025641027
711,winter0055,2018-01-29,winterWeekday,2018-01-30 02:50:00,2018-01-30 07:01:00,4.183333333333334,1610.0,421.0,18575.62843756366
716,winter0055,2018-01-30,winterWeekday,2018-01-31 03:28:15,2018-01-31 07:32:00,4.0625,1648.25,452.0,18830.844616376533
709,winter0055,2018-01-31,winterWeekday,2018-02-01 02:55:15,2018-02-01 06:56:45,4.025,1615.25,416.75,18150.88360755637
710,winter0055,2018-02-01,winterWeekday,2018-02-02 03:27:30,2018-02-02 08:49:00,5.358333333333333,1647.5,529.0,0.0
717,winter0055,2018-02-02,winterWeekday,2018-02-02 00:00:00,2018-02-02 00:00:00,0.0,0.0,0.0,0.0
721,winter0116,2018-02-08,winterWeekday,2018-02-09 01:28:45,2018-02-09 10:15:45,8.783333333333333,1528.75,615.75,18595.43915681891
727,winter0116,2018-02-09,winterWeekday,2018-02-09 23:18:30,2018-02-10 10:12:30,10.9,1398.5,612.5,18560.482342807925
726,winter0116,2018-02-10,winterWeekend/Holiday,2018-02-11 00:43:15,2018-02-11 11:20:30,10.620833333333334,1483.25,680.5,18257.449168207022
729,winter0116,2018-02-11,winterWeekend/Holiday,2018-02-12 00:52:00,2018-02-12 04:54:30,4.041666666666667,1492.0,294.5,0.0
730,winter0116,2018-02-12,winterWeekday,2018-02-12 00:00:00,2018-02-12 00:00:00,0.0,0.0,0.0,10237.73728583084
732,winter0116,2018-02-13,winterWeekday,2018-02-13 21:57:45,2018-02-14 11:47:15,13.825,1317.75,707.25,0.0
724,winter0116,2018-02-14,winterWeekday,2018-02-14 00:00:00,2018-02-14 00:00:00,0.0,0.0,0.0,9532.916666666666
731,winter0116,2018-02-15,winterWeekday,2018-02-15 00:00:00,2018-02-15 00:00:00,0.0,0.0,0.0,9957.945239473902
728,winter0116,2018-02-16,winterWeekday,2018-02-17 02:22:15,2018-02-17 11:31:00,9.145833333333334,1582.25,691.0,14372.851985559568
722,winter0116,2018-02-17,winterWeekend/Holiday,2018-02-18 01:22:00,2018-02-18 09:36:30,8.241666666666667,1522.0,576.5,11531.001410437235
719,winter0116,2018-02-18,winterWeekend/Holiday,2018-02-19 03:20:00,2018-02-19 07:54:45,4.579166666666667,1640.0,474.75,13396.256157635467
733,winter0116,2018-02-19,winterWeekend/Holiday,2018-02-20 00:49:45,2018-02-20 08:12:45,7.383333333333334,1489.75,492.75,17358.87357699221
725,winter0116,2018-02-20,winterWeekday,2018-02-20 22:07:15,2018-02-21 07:15:30,9.1375,1327.25,435.5,11057.668711656443
718,winter0116,2018-02-21,winterWeekday,2018-02-22 01:35:45,2018-02-22 08:41:00,7.0875,1535.75,521.0,0.0
723,winter0116,2018-02-22,winterWeekday,2018-02-22 00:00:00,2018-02-22 00:00:00,0.0,0.0,0.0,4040.1666666666665
720,winter0116,2018-02-23,winterWeekday,2018-02-23 00:00:00,2018-02-23 00:00:00,0.0,0.0,0.0,0.0
745,winter0044,2018-01-23,winterWeekday,2018-01-23 20:30:45,2018-01-24 08:21:45,11.85,1230.75,501.75,9002.90345313601
736,winter0044,2018-01-24,winterWeekday,2018-01-25 02:06:00,2018-01-25 10:40:15,8.570833333333333,1566.0,640.25,12179.417475728154
742,winter0044,2018-01-25,winterWeekday,2018-01-26 02:58:45,2018-01-26 12:17:15,9.308333333333334,1618.75,737.25,12575.053763440861
738,winter0044,2018-01-26,winterWeekday,2018-01-27 04:33:45,2018-01-27 12:01:30,7.4625,1713.75,721.5,14830.182767624021
744,winter0044,2018-01-27,winterWeekend/Holiday,2018-01-28 03:59:00,2018-01-28 13:13:15,9.2375,1679.0,793.25,9013.143872113676
743,winter0044,2018-01-28,winterWeekend/Holiday,2018-01-29 03:17:45,2018-01-29 09:38:45,6.35,1637.75,578.75,16558.698545723444
741,winter0044,2018-01-29,winterWeekday,2018-01-30 02:33:00,2018-01-30 10:39:30,8.108333333333333,1593.0,639.5,14806.531791907513
746,winter0044,2018-01-30,winterWeekday,2018-01-31 03:57:30,2018-01-31 09:35:00,5.625,1677.5,575.0,0.0
739,winter0044,2018-01-31,winterWeekday,2018-01-31 00:00:00,2018-01-31 00:00:00,0.0,0.0,0.0,11082.302228753368
740,winter0044,2018-02-01,winterWeekday,2018-02-02 03:02:15,2018-02-02 10:29:45,7.458333333333333,1622.25,629.75,3470.140391254315
747,winter0044,2018-02-02,winterWeekday,2018-02-03 04:36:00,2018-02-03 13:58:15,9.370833333333334,1716.0,838.25,4980.780141843972
735,winter0044,2018-02-03,winterWeekend/Holiday,2018-02-04 04:04:15,2018-02-04 12:18:00,8.229166666666666,1684.25,738.0,8822.69850083287
737,winter0044,2018-02-04,winterWeekend/Holiday,2018-02-05 03:18:30,2018-02-05 10:46:00,7.458333333333333,1638.5,646.0,17421.852237252864
749,winter0044,2018-02-05,winterWeekday,2018-02-06 02:47:00,2018-02-06 11:00:30,8.225,1607.0,660.5,17844.52201094035
748,winter0044,2018-02-06,winterWeekday,2018-02-07 03:00:15,2018-02-07 09:21:15,6.35,1620.25,561.25,0.0
734,winter0044,2018-02-07,winterWeekday,2018-02-07 00:00:00,2018-02-07 00:00:00,0.0,0.0,0.0,0.0
761,winter0076,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,3349.445224719101
752,winter0076,2018-01-24,winterWeekday,2018-01-24 23:28:00,2018-01-25 05:54:45,6.445833333333334,1408.0,354.75,23057.241857241854
758,winter0076,2018-01-25,winterWeekday,2018-01-25 23:57:00,2018-01-26 05:45:30,5.808333333333334,1437.0,345.5,12669.019054340157
754,winter0076,2018-01-26,winterWeekday,2018-01-26 23:28:15,2018-01-27 08:10:30,8.704166666666667,1408.25,490.5,12979.0404717234
760,winter0076,2018-01-27,winterWeekend/Holiday,2018-01-27 23:43:15,2018-01-28 07:40:15,7.95,1423.25,460.25,11953.809897879026
759,winter0076,2018-01-28,winterWeekend/Holiday,2018-01-28 23:35:00,2018-01-29 06:48:15,7.220833333333333,1415.0,408.25,14963.06784660767
757,winter0076,2018-01-29,winterWeekday,2018-01-29 23:45:15,2018-01-30 06:45:30,7.004166666666666,1425.25,405.5,14755.025754231052
762,winter0076,2018-01-30,winterWeekday,2018-01-30 23:44:45,2018-01-31 05:50:30,6.095833333333333,1424.75,350.5,16783.225190839697
755,winter0076,2018-01-31,winterWeekday,2018-01-31 23:18:30,2018-02-01 07:14:00,7.925,1398.5,434.0,16019.780541331384
756,winter0076,2018-02-01,winterWeekday,2018-02-02 00:19:15,2018-02-02 05:46:15,5.45,1459.25,346.25,21087.467619472976
763,winter0076,2018-02-02,winterWeekday,2018-02-03 00:25:45,2018-02-03 06:01:00,5.5875,1465.75,361.0,16605.61518631357
751,winter0076,2018-02-03,winterWeekend/Holiday,2018-02-03 23:47:45,2018-02-04 05:35:45,5.8,1427.75,335.75,13299.130434782608
753,winter0076,2018-02-04,winterWeekend/Holiday,2018-02-04 22:39:15,2018-02-05 06:38:45,7.991666666666666,1359.25,398.75,16011.419721218379
765,winter0076,2018-02-05,winterWeekday,2018-02-05 22:47:15,2018-02-06 06:12:30,7.420833333333333,1367.25,372.5,20309.537060460407
764,winter0076,2018-02-06,winterWeekday,2018-02-06 22:40:45,2018-02-07 06:43:00,8.0375,1360.75,403.0,0.0
750,winter0076,2018-02-07,winterWeekday,2018-02-07 00:00:00,2018-02-07 00:00:00,0.0,0.0,0.0,0.0
768,winter0074,2018-01-24,winterWeekday,2018-01-25 01:36:45,2018-01-25 09:25:15,7.808333333333334,1536.75,565.25,16356.185402237612
